File,name,group,name,tectonicRegion,id,aValue,bValue,minMag,maxMag,rake,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,dip,upperSeismoDepth,lowerSeismoDepth
source_model_1835,source_model_1835,group1,Western Periadriatic4.53,Active Shallow Crust,4_4_53,2.2,0.8,4,7,150,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1836,source_model_1836,group1,Western Periadriatic4.54,Active Shallow Crust,4_4_54,2.2,0.8,4,7,150,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1837,source_model_1837,group1,Western Periadriatic4.55,Active Shallow Crust,4_4_55,2.2,0.8,4,7,150,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1838,source_model_1838,group1,Western Periadriatic4.56,Active Shallow Crust,4_4_56,2.2,0.8,4,7,150,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1839,source_model_1839,group1,Western Periadriatic4.57,Active Shallow Crust,4_4_57,2.2,0.8,4,7,150,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1840,source_model_1840,group1,Western Periadriatic4.58,Active Shallow Crust,4_4_58,2.2,0.8,4,7,150,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1841,source_model_1841,group1,Western Periadriatic4.59,Active Shallow Crust,4_4_59,2.2,0.8,4,7,150,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1842,source_model_1842,group1,Western Periadriatic4.60,Active Shallow Crust,4_4_60,2.2,0.8,4,7,150,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1843,source_model_1843,group1,Western Periadriatic4.61,Active Shallow Crust,4_4_61,2.2,0.8,4,7,150,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1844,source_model_1844,group1,Western Periadriatic4.62,Active Shallow Crust,4_4_62,2.2,0.8,4,7,150,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,13.83844956,46.5486748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1845,source_model_1845,group1,Western Periadriatic4.63,Active Shallow Crust,4_4_63,2.2,0.8,4,7,150,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,13.83844956,46.5486748,13.85534988,46.54784422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1846,source_model_1846,group1,Western Periadriatic4.64,Active Shallow Crust,4_4_64,2.2,0.8,4,7,150,13.80464862,46.55032961,13.82154909,46.54950221,13.83844956,46.5486748,13.85534988,46.54784422,13.87225018,46.54701315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1847,source_model_1847,group1,Western Periadriatic4.65,Active Shallow Crust,4_4_65,2.2,0.8,4,7,150,13.82154909,46.54950221,13.83844956,46.5486748,13.85534988,46.54784422,13.87225018,46.54701315,13.88898827,46.54464841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1848,source_model_1848,group1,Western Periadriatic4.66,Active Shallow Crust,4_4_66,2.2,0.8,4,7,150,13.83844956,46.5486748,13.85534988,46.54784422,13.87225018,46.54701315,13.88898827,46.54464841,13.90568855,46.54192603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1849,source_model_1849,group1,Western Periadriatic4.67,Active Shallow Crust,4_4_67,2.2,0.8,4,7,150,13.85534988,46.54784422,13.87225018,46.54701315,13.88898827,46.54464841,13.90568855,46.54192603,13.92243217,46.53950256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1850,source_model_1850,group1,Western Periadriatic4.68,Active Shallow Crust,4_4_68,2.2,0.8,4,7,150,13.87225018,46.54701315,13.88898827,46.54464841,13.90568855,46.54192603,13.92243217,46.53950256,13.93921787,46.53736928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1851,source_model_1851,group1,Western Periadriatic4.69,Active Shallow Crust,4_4_69,2.2,0.8,4,7,150,13.88898827,46.54464841,13.90568855,46.54192603,13.92243217,46.53950256,13.93921787,46.53736928,13.95600357,46.535236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1852,source_model_1852,group1,Western Periadriatic4.70,Active Shallow Crust,4_4_70,2.2,0.8,4,7,150,13.90568855,46.54192603,13.92243217,46.53950256,13.93921787,46.53736928,13.95600357,46.535236,13.97237493,46.53107379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1853,source_model_1853,group1,Western Periadriatic4.71,Active Shallow Crust,4_4_71,2.2,0.8,4,7,150,13.92243217,46.53950256,13.93921787,46.53736928,13.95600357,46.535236,13.97237493,46.53107379,13.98865301,46.52645484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1854,source_model_1854,group1,Western Periadriatic4.72,Active Shallow Crust,4_4_72,2.2,0.8,4,7,150,13.93921787,46.53736928,13.95600357,46.535236,13.97237493,46.53107379,13.98865301,46.52645484,14.00524601,46.52330343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1855,source_model_1855,group1,Western Periadriatic4.73,Active Shallow Crust,4_4_73,2.2,0.8,4,7,150,13.95600357,46.535236,13.97237493,46.53107379,13.98865301,46.52645484,14.00524601,46.52330343,14.021986,46.520837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1856,source_model_1856,group1,Eastern Periadriatic4.1,Active Shallow Crust,5_4_1,2.2,0.8,4,7,150,14.074253,46.509966,14.09008042,46.50398241,14.10590784,46.49799881,14.1223837,46.49422221,14.13893234,46.49069333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1857,source_model_1857,group1,Eastern Periadriatic4.2,Active Shallow Crust,5_4_2,2.2,0.8,4,7,150,14.09008042,46.50398241,14.10590784,46.49799881,14.1223837,46.49422221,14.13893234,46.49069333,14.15557934,46.48795134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1858,source_model_1858,group1,Eastern Periadriatic4.3,Active Shallow Crust,5_4_3,2.2,0.8,4,7,150,14.10590784,46.49799881,14.1223837,46.49422221,14.13893234,46.49069333,14.15557934,46.48795134,14.17248745,46.48729838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1859,source_model_1859,group1,Eastern Periadriatic4.4,Active Shallow Crust,5_4_4,2.2,0.8,4,7,150,14.1223837,46.49422221,14.13893234,46.49069333,14.15557934,46.48795134,14.17248745,46.48729838,14.18939557,46.48664542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1860,source_model_1860,group1,Eastern Periadriatic4.5,Active Shallow Crust,5_4_5,2.2,0.8,4,7,150,14.13893234,46.49069333,14.15557934,46.48795134,14.17248745,46.48729838,14.18939557,46.48664542,14.20630368,46.48599246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1861,source_model_1861,group1,Eastern Periadriatic4.6,Active Shallow Crust,5_4_6,2.2,0.8,4,7,150,14.15557934,46.48795134,14.17248745,46.48729838,14.18939557,46.48664542,14.20630368,46.48599246,14.22321179,46.48533951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1862,source_model_1862,group1,Eastern Periadriatic4.7,Active Shallow Crust,5_4_7,2.2,0.8,4,7,150,14.17248745,46.48729838,14.18939557,46.48664542,14.20630368,46.48599246,14.22321179,46.48533951,14.24012007,46.48469097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1863,source_model_1863,group1,Eastern Periadriatic4.8,Active Shallow Crust,5_4_8,2.2,0.8,4,7,150,14.18939557,46.48664542,14.20630368,46.48599246,14.22321179,46.48533951,14.24012007,46.48469097,14.25702838,46.484043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1864,source_model_1864,group1,Eastern Periadriatic4.9,Active Shallow Crust,5_4_9,2.2,0.8,4,7,150,14.20630368,46.48599246,14.22321179,46.48533951,14.24012007,46.48469097,14.25702838,46.484043,14.27393668,46.48339504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1865,source_model_1865,group1,Eastern Periadriatic4.10,Active Shallow Crust,5_4_10,2.2,0.8,4,7,150,14.22321179,46.48533951,14.24012007,46.48469097,14.25702838,46.484043,14.27393668,46.48339504,14.29084498,46.48274708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1866,source_model_1866,group1,Eastern Periadriatic4.11,Active Shallow Crust,5_4_11,2.2,0.8,4,7,150,14.24012007,46.48469097,14.25702838,46.484043,14.27393668,46.48339504,14.29084498,46.48274708,14.30775837,46.48234447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1867,source_model_1867,group1,Eastern Periadriatic4.12,Active Shallow Crust,5_4_12,2.2,0.8,4,7,150,14.25702838,46.484043,14.27393668,46.48339504,14.29084498,46.48274708,14.30775837,46.48234447,14.324679,46.48229219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1868,source_model_1868,group1,Eastern Periadriatic4.13,Active Shallow Crust,5_4_13,2.2,0.8,4,7,150,14.27393668,46.48339504,14.29084498,46.48274708,14.30775837,46.48234447,14.324679,46.48229219,14.34159964,46.48223991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1869,source_model_1869,group1,Eastern Periadriatic4.14,Active Shallow Crust,5_4_14,2.2,0.8,4,7,150,14.29084498,46.48274708,14.30775837,46.48234447,14.324679,46.48229219,14.34159964,46.48223991,14.35852027,46.48218764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1870,source_model_1870,group1,Eastern Periadriatic4.15,Active Shallow Crust,5_4_15,2.2,0.8,4,7,150,14.30775837,46.48234447,14.324679,46.48229219,14.34159964,46.48223991,14.35852027,46.48218764,14.37544088,46.4821295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1871,source_model_1871,group1,Eastern Periadriatic4.16,Active Shallow Crust,5_4_16,2.2,0.8,4,7,150,14.324679,46.48229219,14.34159964,46.48223991,14.35852027,46.48218764,14.37544088,46.4821295,14.39236147,46.48206427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1872,source_model_1872,group1,Eastern Periadriatic4.17,Active Shallow Crust,5_4_17,2.2,0.8,4,7,150,14.34159964,46.48223991,14.35852027,46.48218764,14.37544088,46.4821295,14.39236147,46.48206427,14.40928206,46.48199903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1873,source_model_1873,group1,Eastern Periadriatic4.18,Active Shallow Crust,5_4_18,2.2,0.8,4,7,150,14.35852027,46.48218764,14.37544088,46.4821295,14.39236147,46.48206427,14.40928206,46.48199903,14.42620265,46.4819338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1874,source_model_1874,group1,Eastern Periadriatic4.19,Active Shallow Crust,5_4_19,2.2,0.8,4,7,150,14.37544088,46.4821295,14.39236147,46.48206427,14.40928206,46.48199903,14.42620265,46.4819338,14.4431143,46.48225364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1875,source_model_1875,group1,Eastern Periadriatic4.20,Active Shallow Crust,5_4_20,2.2,0.8,4,7,150,14.39236147,46.48206427,14.40928206,46.48199903,14.42620265,46.4819338,14.4431143,46.48225364,14.46001363,46.48310413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1876,source_model_1876,group1,Eastern Periadriatic4.21,Active Shallow Crust,5_4_21,2.2,0.8,4,7,150,14.40928206,46.48199903,14.42620265,46.4819338,14.4431143,46.48225364,14.46001363,46.48310413,14.47691296,46.48395462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1877,source_model_1877,group1,Eastern Periadriatic4.22,Active Shallow Crust,5_4_22,2.2,0.8,4,7,150,14.42620265,46.4819338,14.4431143,46.48225364,14.46001363,46.48310413,14.47691296,46.48395462,14.49381228,46.48480511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1878,source_model_1878,group1,Eastern Periadriatic4.23,Active Shallow Crust,5_4_23,2.2,0.8,4,7,150,14.4431143,46.48225364,14.46001363,46.48310413,14.47691296,46.48395462,14.49381228,46.48480511,14.51071141,46.4856478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1879,source_model_1879,group1,Eastern Periadriatic4.24,Active Shallow Crust,5_4_24,2.2,0.8,4,7,150,14.46001363,46.48310413,14.47691296,46.48395462,14.49381228,46.48480511,14.51071141,46.4856478,14.52754609,46.48394359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1880,source_model_1880,group1,Eastern Periadriatic4.25,Active Shallow Crust,5_4_25,2.2,0.8,4,7,150,14.47691296,46.48395462,14.49381228,46.48480511,14.51071141,46.4856478,14.52754609,46.48394359,14.54438077,46.48223939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1881,source_model_1881,group1,Eastern Periadriatic4.26,Active Shallow Crust,5_4_26,2.2,0.8,4,7,150,14.49381228,46.48480511,14.51071141,46.4856478,14.52754609,46.48394359,14.54438077,46.48223939,14.56121544,46.48053518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1882,source_model_1882,group1,Eastern Periadriatic4.27,Active Shallow Crust,5_4_27,2.2,0.8,4,7,150,14.51071141,46.4856478,14.52754609,46.48394359,14.54438077,46.48223939,14.56121544,46.48053518,14.57810367,46.47954159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_1883,source_model_1883,group1,Eastern Periadriatic4.28,Active Shallow Crust,5_4_28,2.2,0.8,4,7,150,14.52754609,46.48394359,14.54438077,46.48223939,14.56121544,46.48053518,14.57810367,46.47954159,14.59500362,46.47870363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
